,rxcui,rxaui,sab,tty,code,str,suppress
2719,56022,5482198,ATC,IN,B01AD08,saruplase,N
2720,56188,5482219,ATC,IN,H01AC04,sermorelin,N
2721,56188,5482220,ATC,IN,V04CD03,sermorelin,N
2722,56443,5482255,ATC,IN,B05XA08,sodium acetate,N
2723,56455,7717242,ATC,IN,A16AX11,sodium benzoate,N
2724,56466,5482269,ATC,IN,B05CB02,sodium citrate,N
2725,56501,5482288,ATC,IN,A01AA02,sodium monofluorophosphate,N
2726,56501,5482289,ATC,IN,A12CD02,sodium monofluorophosphate,N
2727,56513,5482301,ATC,IN,S01AX10,sodium propionate,N
2728,56519,5482304,ATC,IN,A12CE02,sodium selenite,N
2729,56524,5482308,ATC,IN,A06AD21,sodium tartrate,N
2730,56570,5482313,ATC,IN,H01AC02,somatrem,N
2731,56795,5482358,ATC,IN,N01AH03,sufentanil,N
2732,56807,5478542,ATC,IN,J04BA03,aldesulfone sodium,N
2733,56942,5482446,ATC,IN,B05CA05,taurolidine,N
2734,56946,5481595,ATC,IN,L01CD01,paclitaxel,N
2735,57021,5482503,ATC,IN,J01XA02,teicoplanin,N
2736,57047,5482536,ATC,IN,J04AK03,terizidone,N
2737,57048,5482537,ATC,IN,H01BA04,terlipressin,N
2738,57244,5482655,ATC,IN,C01EB11,tiracizine,N
2739,57257,5482662,ATC,IN,A07EA05,tixocortol,N
2740,57257,5482663,ATC,IN,R01AD07,tixocortol,N
2741,57258,5482665,ATC,IN,M03BX02,tizanidine,N
2742,57308,5482693,ATC,IN,L01XX17,topotecan,N
2743,57564,5482791,ATC,IN,A02BX11,troxipide,N
2744,57954,5482878,ATC,IN,C04AX17,vinburnine,N
2745,58257,5482917,ATC,IN,V10AA03,yttrium (90Y) silicate colloid,N
2746,58295,5482928,ATC,IN,A16AX05,zinc acetate,N
2747,58300,5482933,ATC,IN,A12CB02,zinc gluconate,N
2748,58400,5477780,ATC,PT,V06C,INFANT FORMULAS,N
2749,58939,5479455,ATC,IN,D03BA02,collagenase,N
2750,59016,5481682,ATC,IN,V08CX01,perflubron,N
2751,59064,5481797,ATC,IN,A03AA30,piperidolate,N
2752,59094,5479553,ATC,IN,R01AA02,cyclopentamine,N
2753,59098,5482033,ATC,IN,R06AX08,pyrrobutamine,N
2754,59161,5478956,ATC,IN,J05AB15,brivudine,N
2755,59346,5479781,ATC,IN,A07BC05,diosmectite,N
2756,59636,5478982,ATC,IN,R06AE01,buclizine,N
2757,59639,5478747,ATC,IN,G02CX01,atosiban,N
2758,59743,5482045,ATC,IN,C03BA02,quinethazone,N
2759,59744,5480640,ATC,IN,L03AB09,interferon alfacon-1,N
2760,59763,5482335,ATC,IN,J05AF04,stavudine,N
2761,59768,5481638,ATC,IN,L03AX04,pegademase,N
2762,59772,5482844,ATC,IN,H01CB04,vapreotide,N
2763,59839,5481654,ATC,IN,D06BB06,penciclovir,N
2764,59839,5481655,ATC,IN,J05AB13,penciclovir,N
2765,59849,5479336,ATC,IN,N05CD13,cinolazepam,N
2766,59860,5479267,ATC,IN,N05AA07,chlorproethazine,N
2767,59943,5480578,ATC,IN,D06BB10,imiquimod,N
2768,60207,5479845,ATC,IN,S01EC03,dorzolamide,N
2769,60212,5478748,ATC,IN,P01AX06,atovaquone,N
2770,60223,5478512,ATC,IN,D10AD03,adapalene,N
2771,60245,5480572,ATC,IN,C09AA16,imidapril,N
2772,60307,5479928,ATC,IN,N04BX02,entacapone,N
2773,60548,8712494,ATC,IN,A10BJ01,exenatide,N
2774,60819,5478937,ATC,IN,B01AE06,bivalirudin,N
2775,60842,5482079,ATC,IN,N06AX18,reboxetine,N
2776,61081,5481604,ATC,IN,J01DH55,panipenem and betamipron,N
2777,61148,5482314,ATC,IN,H01AC01,somatropin,N
2778,61381,5481478,ATC,IN,N05AH03,olanzapine,N
2779,61455,5481247,ATC,IN,R06AX25,mizolastine,N
2780,61487,5482248,ATC,IN,J01MA21,sitafloxacin,N
2781,61609,5478706,ATC,IN,C01CA22,arbutamine,N
2782,61758,5480782,ATC,IN,A02BA08,lafutidine,N
2783,61773,5480266,ATC,IN,D01AC16,flutrimazole,N
2784,61773,5480267,ATC,IN,G01AF18,flutrimazole,N
2785,61805,5481415,ATC,IN,A16AX04,nitisinone,N
2786,62136,5481154,ATC,IN,D07AC14,methylprednisolone aceponate,N
2787,62152,5481634,ATC,IN,J01MA18,pazufloxacin,N
2788,62174,5479621,ATC,IN,C02AA05,deserpidine,N
2789,62175,5479911,ATC,IN,N05BC03,emylcamate,N
2790,62342,5477662,ATC,PT,N04BC,Dopamine agonists,N
2791,62947,5477853,ATC,PT,V08C,MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,N
2792,66869,5479135,ATC,IN,A06AB07,cascara,N
2793,66958,5481945,ATC,IN,J01FG01,pristinamycin,N
2794,66959,5478292,ATC,PT,J01FG,Streptogramins,N
2795,66983,5481790,ATC,IN,M03AC06,pipecuronium bromide,N
2796,67031,5481307,ATC,IN,B01AB06,nadroparin,N
2797,67108,5479924,ATC,IN,B01AB05,enoxaparin,N
2798,67109,5479575,ATC,IN,B01AB04,dalteparin,N
2799,67174,5482948,ATC,IN,L01DB05,zorubicin,N
2800,67182,5479759,ATC,IN,P01AC01,diloxanide,N
2801,67674,5481276,ATC,IN,N05AX10,mosapramine,N
2802,67972,5481856,ATC,IN,L01XA05,polyplatillen,N
2803,68091,5479835,ATC,IN,A04AA04,dolasetron,N
2804,68092,5480787,ATC,IN,H01CB03,lanreotide,N
2805,68099,5480073,ATC,IN,J05AB09,famciclovir,N
2806,68099,5480074,ATC,IN,S01AD07,famciclovir,N
2807,68147,5479207,ATC,IN,H01CC02,cetrorelix,N
2808,68152,5480593,ATC,IN,V09IB02,indium (111In) satumomab pendetide,N
2809,68178,5478905,ATC,IN,J01DH05,biapenem,N
2810,68184,5482083,ATC,IN,C09XA01,remikiren,N
2811,68244,5480783,ATC,IN,J05AF05,lamivudine,N
2812,68382,5480833,ATC,IN,N05AL07,levosulpiride,N
2813,68442,5480159,ATC,IN,L03AA02,filgrastim,N
2814,68446,5481649,ATC,IN,L01BA04,pemetrexed,N
2815,68503,5482922,ATC,IN,N02BG08,ziconotide,N
2816,68599,5482494,ATC,IN,V09GA02,technetium (99mTc) tetrofosmin,N
2817,69036,5482171,ATC,IN,N03AF03,rufinamide,N
2818,69394,5479584,ATC,IN,G04BX14,dapoxetine,N
2819,69440,5481836,ATC,IN,C10AX08,policosanol,N
2820,69528,5481629,ATC,IN,B01AB07,parnaparin,N
2821,69634,5482197,ATC,IN,L03AA09,sargramostim,N
2822,69646,5482643,ATC,IN,B01AB10,tinzaparin,N
2823,69722,5482921,ATC,IN,J05AH01,zanamivir,N
2824,69749,5482836,ATC,IN,C09CA03,valsartan,N
2825,69782,5479449,ATC,IN,R07AA01,colfosceril palmitate,N
2826,70161,5481254,ATC,IN,L03AA03,molgramostim,N
2827,70167,5480801,ATC,IN,L03AA10,lenograstim,N
2828,70223,5478541,ATC,IN,L03AC01,aldesleukin,N
2829,70561,5481600,ATC,IN,A04AA05,palonosetron,N
2830,70582,5478630,ATC,IN,N03AG03,aminobutyric acid,N
2831,71535,5482858,ATC,IN,M03AC03,vecuronium,N
2832,71624,5477242,ATC,PT,N04A,ANTICHOLINERGIC AGENTS,N
2833,71722,5479831,ATC,IN,A06AA02,docusate sodium,N
2834,71803,5482040,ATC,IN,R06AX31,quifenadine,N
2835,71882,5482071,ATC,IN,L01AD07,ranimustine,N
2836,72143,5482062,ATC,IN,G03XC01,raloxifene,N
2837,72236,5480290,ATC,IN,N03AB05,fosphenytoin,N
2838,72238,5480227,ATC,IN,V09IX05,fluorodopa (18F),N
2839,72257,5480643,ATC,IN,L03AB08,interferon beta-1b,N
2840,72273,5482157,ATC,IN,L03AX02,roquinimex,N
2841,72302,5482155,ATC,IN,N04BC04,ropinirole,N
2842,72435,5478671,ATC,IN,L04AC03,anakinra,N
2843,72467,5482658,ATC,IN,N07XX01,tirilazad,N
2844,72610,5482773,ATC,IN,A10BG01,troglitazone,N
2845,72625,5479869,ATC,IN,N06AX21,duloxetine,N
2846,72854,5480313,ATC,IN,V08CA08,gadobenic acid,N
2847,72937,5482679,ATC,IN,N04BX01,tolcapone,N
2848,72962,5479829,ATC,IN,L01CD02,docetaxel,N
2849,72965,5480806,ATC,IN,L02BG04,letrozole,N
2850,73018,5479174,ATC,IN,J01DE03,cefozopran,N
2851,73032,5482082,ATC,IN,N01AH06,remifentanil,N
2852,73044,5482085,ATC,IN,A10BX02,repaglinide,N
2853,73107,5480832,ATC,IN,C01CX08,levosimendan,N
2854,73137,5482659,ATC,IN,B01AC17,tirofiban,N
2855,73178,5480569,ATC,IN,N05AX14,iloperidone,N
2856,73494,5482508,ATC,IN,C09CA07,telmisartan,N
2857,73605,5479317,ATC,IN,A03AE03,cilansetron,N
2858,73645,5482829,ATC,IN,J05AB11,valaciclovir,N
2859,73689,5480084,ATC,IN,M04AA03,febuxostat,N
2860,73710,5481628,ATC,IN,H05BX02,paricalcitol,N
2861,74667,5482920,ATC,IN,N05CF03,zaleplon,N
2862,75207,5478946,ATC,IN,C02KX01,bosentan,N
2863,75542,5481822,ATC,IN,L01DB11,pixantrone,N
2864,75635,5479961,ATC,IN,B01AC16,eptifibatide,N
2865,75917,5480642,ATC,IN,L03AB07,interferon beta-1a,N
2866,75957,6821889,ATC,IN,J05AX13,umifenovir,N
2867,75960,5482107,ATC,IN,B01AB08,reviparin,N
2868,76887,5482041,ATC,IN,G02CB04,quinagolide,N
2869,76895,5482101,ATC,IN,B01AD07,reteplase,N
2870,77107,5478493,ATC,IN,N07CA04,acetylleucine,N
2871,77492,5482440,ATC,IN,G04CA02,tamsulosin,N
2872,77655,5482941,ATC,IN,M05BA08,zoledronic acid,N
2873,77754,5480150,ATC,IN,V08CB01,ferumoxsil,N
2874,78484,5479576,ATC,IN,B01AB09,danaparoid,N
2875,78903,5479084,ATC,IN,J04AB30,capreomycin,N
2876,78904,5479238,ATC,IN,G03DB06,chlormadinone,N
2877,80726,5479886,ATC,IN,L01XC01,edrecolomab,N
2878,81011,5478152,ATC,PT,J01CA,Penicillins with extended spectrum,N
2879,81864,5478566,ATC,IN,D11AH04,alitretinoin,N
2880,81864,5478567,ATC,IN,L01XX22,alitretinoin,N
2881,81965,5478873,ATC,IN,A09AB02,betaine hydrochloride,N
2882,82122,5480821,ATC,IN,J01MA12,levofloxacin,N
2883,82122,5480822,ATC,IN,S01AE05,levofloxacin,N
2884,82157,5477867,ATC,PT,J01FA,Macrolides,N
2885,82194,5478236,ATC,PT,R07AB,Respiratory stimulants,N
2886,82195,5474359,ATC,RXN_PT,R,RESPIRATORY SYSTEM DRUGS,N
2887,82195,5478230,ATC,PT,R,RESPIRATORY SYSTEM,N
2888,82692,5480421,ATC,IN,L04AA19,gusperimus,N
2889,82819,5478460,ATC,IN,N07BB03,acamprosate,N
2890,82910,8712528,ATC,IN,M02AA28,piketoprofen,N
2891,83008,5478908,ATC,IN,L02BB03,bicalutamide,N
2892,83171,5479316,ATC,IN,J05AB12,cidofovir,N
2893,83213,5481205,ATC,IN,C08CX01,mibefradil,N
2894,83224,5482897,ATC,IN,L02BG05,vorozole,N
2895,83242,5480851,ATC,IN,N06BX09,linopirdine,N
2896,83290,6821855,ATC,IN,D10AF05,nadifloxacin,N
2897,83367,5478744,ATC,IN,C10AA05,atorvastatin,N
2898,83395,5482196,ATC,IN,J05AE01,saquinavir,N
2899,83515,5479957,ATC,IN,C09CA02,eprosartan,N
2900,83682,5479158,ATC,IN,J01DD16,cefditoren,N
2901,83719,5480405,ATC,IN,J01MA11,grepafloxacin,N
2902,83816,5479606,ATC,IN,J05AG02,delavirdine,N
2903,83818,5480697,ATC,IN,C09CA04,irbesartan,N
2904,83885,5482012,ATC,IN,N05CA22,proxibarbal,N
2905,83929,5478455,ATC,IN,B01AC13,abciximab,N
2906,83947,5482447,ATC,IN,D05AX05,tazarotene,N
2907,84108,5482159,ATC,IN,A10BG02,rosiglitazone,N
2908,84375,5480361,ATC,IN,L03AX13,glatiramer acetate,N
2909,84857,5478672,ATC,IN,L02BG03,anastrozole,N
2910,84959,5480574,ATC,IN,A16AB02,imiglucerase,N
2911,84990,5480314,ATC,IN,V08CA09,gadobutrol,N
2912,85248,5478580,ATC,IN,A03AE01,alosetron,N
2913,85762,5482141,ATC,IN,J05AE03,ritonavir,N
2914,85763,5480275,ATC,IN,S01AD08,fomivirsen,N
2915,86009,5480633,ATC,IN,A10AB04,insulin lispro,N
2916,86009,5480634,ATC,IN,A10AC04,insulin lispro,N
2917,86009,5936897,ATC,IN,A10AD04,insulin lispro,N
2918,87636,5480152,ATC,IN,R06AX26,fexofenadine,N
2919,87639,5480651,ATC,IN,V08AB11,iobitridol,N
2920,88014,5482145,ATC,IN,N02CC04,rizatriptan,N
2921,88249,5481264,ATC,IN,R03DC03,montelukast,N
2922,89013,5478711,ATC,IN,N05AX12,aripiprazole,N
2923,89709,5481081,ATC,IN,N01BA01,metabutethamine,N
2924,89720,5481160,ATC,IN,D01AE02,methylrosaniline,N
2925,89720,5481161,ATC,IN,G01AX09,methylrosaniline,N
2926,89722,5481756,ATC,IN,D09AA04,phenylmercuric nitrate,N
2927,89750,5479045,ATC,IN,J04AA03,calcium aminosalicylate,N
2928,89753,5482256,ATC,IN,J04AA02,sodium aminosalicylate,N
2929,89758,5478713,ATC,IN,P01AR01,arsthinol,N
2930,89760,5480390,ATC,IN,P01AR03,glycobiarsol,N
2931,89778,5479882,ATC,IN,S01EB03,ecothiopate,N
2932,89782,5479784,ATC,IN,A03AB15,diphemanil,N
2933,89784,5480724,ATC,IN,A03AB09,isopropamide,N
2934,89785,5481162,ATC,IN,A03BB03,methylscopolamine,N
2935,89785,5481163,ATC,IN,S01FA03,methylscopolamine,N
2936,89786,5481669,ATC,IN,A03AB04,penthienate,N
2937,89789,5480973,ATC,IN,N05BC04,mebutamate,N
2938,89810,5482436,ATC,IN,N05CA07,talbutal,N
2939,89811,5482876,ATC,IN,N05CA09,vinbarbital,N
2940,89812,5479087,ATC,IN,N05BB02,captodiame,N
2941,89818,5482354,ATC,IN,M03BA04,styramate,N
2942,89886,5482058,ATC,IN,J06BB05,rabies immunoglobulin,N
2943,89890,5482913,ATC,IN,J07BL01,"yellow fever, live attenuated",N
2944,89903,5481869,ATC,IN,A12BA05,potassium gluconate,N
2945,89918,5478709,ATC,IN,B05XB01,arginine hydrochloride,N
2946,90131,5482905,ATC,IN,D11AC09,xenysalate,N
2947,91079,5477716,ATC,PT,J01DB,First-generation cephalosporins,N
2948,91081,5478261,ATC,PT,J01DC,Second-generation cephalosporins,N
2949,91082,5478379,ATC,PT,J01DD,Third-generation cephalosporins,N
2950,91195,5477312,ATC,PT,G04BA,Acidifiers,N
2951,91206,5474815,ATC,RXN_PT,A12B,POTASSIUM SUPPLEMENTS,N
2952,91206,5478134,ATC,PT,A12B,POTASSIUM,N
2953,91206,5478179,ATC,PT,A12BA,Potassium,N
2954,91211,5480080,ATC,IN,B05BA02,fat emulsions,N
2955,91218,5474926,ATC,RXN_PT,C03D,POTASSIUM-SPARING DIURETICS,N
2956,91218,5478135,ATC,PT,C03D,POTASSIUM-SPARING AGENTS,N
2957,91231,5477474,ATC,PT,C07AA,"Beta blocking agents, non-selective",N
2958,91246,5478401,ATC,PT,C05,VASOPROTECTIVES,N
2959,91253,5478600,ATC,IN,A02AB07,aluminium glycinate,N
2960,91259,5477506,ATC,PT,A06AC,Bulk-forming laxatives,N
2961,91269,5480379,ATC,IN,A09AB01,glutamic acid hydrochloride,N
2962,91311,5479729,ATC,IN,D07AC10,diflorasone,N
2963,91458,5480615,ATC,IN,A10AB02,insulin (beef),N
2964,91458,5480616,ATC,IN,A10AC02,insulin (beef),N
2965,91458,5480617,ATC,IN,A10AD02,insulin (beef),N
2966,91458,5480618,ATC,IN,A10AE02,insulin (beef),N
2967,91516,5479432,ATC,IN,V09XX01,cobalt (57Co) cyanocobalamine,N
2968,91531,5482279,ATC,IN,V09FX02,sodium iodide (123I),N
2969,91537,5482286,ATC,IN,V09CX03,sodium iothalamate (125I),N
2970,91551,5482283,ATC,IN,V09CX01,sodium iodohippurate (123I),N
2971,91559,5482298,ATC,IN,V10XX01,sodium phosphate (32P),N
2972,102187,5479196,ATC,IN,A07XA02,ceratonia,N
2973,102846,5480363,ATC,IN,A10BB04,glibornuride,N
2974,102848,5480396,ATC,IN,A10BC01,glymidine,N
2975,103468,5480513,ATC,IN,D07AB02,hydrocortisone butyrate,N
2976,104486,5481378,ATC,IN,C10AD03,nicofuranose,N
2977,104981,5477276,ATC,PT,N02C,ANTIMIGRAINE PREPARATIONS,N
2978,105354,5478864,ATC,IN,P02CX02,bephenium,N
2979,105655,5480144,ATC,IN,B03AA01,ferrous glycine sulfate,N
2980,105673,5482271,ATC,IN,B03AB03,sodium feredetate,N
2981,106292,5477224,ATC,PT,D10,ANTI-ACNE PREPARATIONS,N
2982,106332,5477873,ATC,PT,D11AC,Medicated shampoos,N
2983,106453,5477368,ATC,PT,J07AC,Anthrax vaccines,N
2984,106467,5478175,ATC,PT,J07AL,Pneumococcal vaccines,N
2985,106518,5474915,ATC,RXN_PT,M03,MUSCLE RELAXANTS,N
2986,106518,5477861,ATC,PT,M03,MUSCLE RELAXANTS,N
2987,106567,5478328,ATC,PT,V10,THERAPEUTIC RADIOPHARMACEUTICALS,N
2988,106571,5475841,ATC,RXN_PT,V04,DIAGNOSTIC AGENTS,N
2989,106571,5477622,ATC,PT,V04,DIAGNOSTIC AGENTS,N
2990,106573,5477871,ATC,PT,V03AN,Medical gases,N
2991,106637,5481330,ATC,IN,M01AE56,naproxen and misoprostol,N
2992,106714,5479089,ATC,IN,C09BA01,captopril and diuretics,N
2993,106729,5936930,ATC,IN,R03AK04,salbutamol and sodium cromoglicate,N
2994,106876,5482116,ATC,IN,J04AM02,rifampicin and isoniazid,N
2995,107018,5479037,ATC,IN,H05BA02,calcitonin (pork natural),N
2996,107044,5478695,ATC,IN,L04AA04,antithymocyte immunoglobulin (rabbit),N
2997,107664,5477623,ATC,PT,V09,DIAGNOSTIC RADIOPHARMACEUTICALS,N
2998,107715,5478268,ATC,PT,N06AB,Selective serotonin reuptake inhibitors,N
2999,107770,5481042,ATC,IN,A03AB12,mepenzolate,N
3000,107771,5479607,ATC,IN,S01EB04,demecarium,N
3001,107962,5477277,ATC,PT,J04,ANTIMYCOBACTERIALS,N
3002,107967,5475825,ATC,RXN_PT,P01BA,Aminoquinoline antimalarials,N
3003,107967,5477346,ATC,PT,P01BA,Aminoquinolines,N
3004,107968,5474401,ATC,RXN_PT,P01BB,biguanide antimalarials,N
3005,107968,5477490,ATC,PT,P01BB,Biguanides,N
3006,108074,5479376,ATC,IN,D07AB01,clobetasone,N
3007,108074,5479377,ATC,IN,S01BA09,clobetasone,N
3008,108088,5478538,ATC,IN,D07AB10,alclometasone,N
3009,108088,5478539,ATC,IN,S01BA10,alclometasone,N
3010,108091,5480174,ATC,IN,D07AC02,fluclorolone,N
3011,108118,5481257,ATC,IN,D07AC13,mometasone,N
3012,108118,5481258,ATC,IN,D07XC03,mometasone,N
3013,108118,5481259,ATC,IN,R01AD09,mometasone,N
3014,108118,5481260,ATC,IN,R03BA07,mometasone,N
3015,108235,5477303,ATC,PT,C05B,ANTIVARICOSE THERAPY,N
3016,108235,5484483,ATC,RXN_PT,C05B,ANTIVARICOSE THERAPY DRUGS,N
3017,108717,5480769,ATC,IN,V09EX01,krypton (81mKr) gas,N
3018,108909,5477722,ATC,PT,J01DE,Fourth-generation cephalosporins,N
3019,108968,5478441,ATC,PT,V08A,"X-RAY CONTRAST MEDIA, IODINATED",N
3020,108977,5480031,ATC,IN,V08AD01,ethyl esters of iodised fatty acids,N
3021,109010,5478442,ATC,PT,V08B,"X-RAY CONTRAST MEDIA, NON-IODINATED",N
3022,114176,5482952,ATC,IN,N05AF05,zuclopenthixol,N
3023,114238,5477307,ATC,PT,A15,APPETITE STIMULANTS,N
3024,114289,5480586,ATC,IN,J05AE02,indinavir,N
3025,114464,5478708,ATC,IN,A05BA01,arginine glutamate,N
3026,114477,5480810,ATC,IN,N03AX14,levetiracetam,N
3027,114817,5482165,ATC,IN,A02BA06,roxatidine,N
3028,114918,5482454,ATC,IN,V09AA02,technetium (99mTc) bicisate,N
3029,114934,5479625,ATC,IN,B01AE01,desirudin,N
3030,114970,5482918,ATC,IN,R03DC01,zafirlukast,N
3031,114979,5482057,ATC,IN,A02BC04,rabeprazole,N
3032,115066,5479320,ATC,IN,C08CA14,cilnidipine,N
3033,115238,5478798,ATC,IN,A01AD08,becaplermin,N
3034,115238,5478799,ATC,IN,D03AX06,becaplermin,N
3035,115243,5482515,ATC,IN,L01XD05,temoporfin,N
3036,115265,5480544,ATC,IN,M05BA06,ibandronic acid,N
3037,115552,5482788,ATC,IN,J01MA13,trovafloxacin,N
3038,115698,5482938,ATC,IN,N05AE04,ziprasidone,N
3039,116240,5480938,ATC,IN,A12CC08,magnesium pidolate,N
3040,116467,5481351,ATC,IN,R05CB14,neltenexine,N
3041,117055,6821790,ATC,IN,L04AA34,alemtuzumab,N
3042,117664,5480436,ATC,IN,B05AA09,hemoglobin raffimer,N
3043,118463,5481480,ATC,IN,C09CA08,olmesartan medoxomil,N
3044,118886,5482868,ATC,IN,S01LA01,verteporfin,N
3045,119514,9716351,ATC,IN,L01XX57,plitidepsin,N
3046,119565,5482690,ATC,IN,G04BD07,tolterodine,N
3047,119771,5479843,ATC,IN,J01DH04,doripenem,N
3048,120608,5481643,ATC,IN,L03AB11,peginterferon alfa-2a,N
3049,121069,5479766,ATC,IN,R05DB28,dimethoxanate,N
3050,121191,5482142,ATC,IN,L01XC02,rituximab,N
3051,121243,5482895,ATC,IN,J02AC03,voriconazole,N
3052,124151,5477327,ATC,PT,V01AA,Allergen extracts,N
3053,124335,5480404,ATC,IN,V01AA02,grass pollen,N
3054,125079,5481692,ATC,IN,J06BB13,pertussis immunoglobulin,N
3055,126525,5478172,ATC,PT,V07AA,Plasters,N
3056,126944,5477856,ATC,PT,D09,MEDICATED DRESSINGS,N
3057,126944,5477857,ATC,PT,D09A,MEDICATED DRESSINGS,N
3058,132208,5478392,ATC,PT,V08D,ULTRASOUND CONTRAST MEDIA,N
3059,132208,5478396,ATC,PT,V08DA,Ultrasound contrast media,N
3060,132871,5478488,ATC,IN,C01AA01,acetyldigitoxin,N
3061,133047,5478269,ATC,PT,A12CE,Selenium,N
3062,133047,5485034,ATC,RXN_PT,A12CE,Selenium supplements,N
3063,133109,5477371,ATC,PT,H01CC,Anti-gonadotropin-releasing hormones,N
3064,134404,5482823,ATC,IN,G03GA04,urofollitropin,N
3065,134413,5481672,ATC,IN,C05BA04,pentosan polysulfate sodium,N
3066,134413,5481673,ATC,IN,G04BX15,pentosan polysulfate sodium,N
3067,134527,5481350,ATC,IN,J05AE04,nelfinavir,N
3068,134547,5478817,ATC,IN,L01AA09,bendamustine,N
3069,134549,5480854,ATC,IN,C01DX18,linsidomine,N
3070,134615,5478953,ATC,IN,S01EA05,brimonidine,N
3071,134615,5936866,ATC,IN,D11AX21,brimonidine,N
3072,134748,5482075,ATC,IN,N04BD02,rasagiline,N
3073,134906,5481897,ATC,IN,R03DC02,pranlukast,N
3074,135056,5480804,ATC,IN,C08CA13,lercanidipine,N
3075,135095,8712474,ATC,IN,N02AJ07,codeine and acetylsalicylic acid,N
3076,135098,5482056,ATC,IN,J01FG02,quinupristin/dalfopristin,N
3077,135364,5482017,ATC,IN,J01MA17,prulifloxacin,N
3078,135391,5481484,ATC,IN,R01AC08,olopatadine,N
3079,135391,5481485,ATC,IN,S01GX09,olopatadine,N
3080,135447,5479839,ATC,IN,N06DA02,donepezil,N
3081,135775,5482943,ATC,IN,N02CC03,zolmitriptan,N
3082,136198,5479589,ATC,IN,G04BD10,darifenacin,N
3083,136411,5482228,ATC,IN,G04BE03,sildenafil,N
3084,136485,5480135,ATC,IN,V08CB02,ferristene,N
3085,137665,5482892,ATC,IN,A10BF03,voglibose,N
3086,138099,5480345,ATC,IN,J01MA15,gemifloxacin,N
3087,138470,5482173,ATC,IN,R06AX28,rupatadine,N
3088,139233,5480931,ATC,IN,A12CC09,magnesium orotate,N
3089,139462,5481282,ATC,IN,J01MA14,moxifloxacin,N
3090,139462,5481283,ATC,IN,S01AE07,moxifloxacin,N
3091,139778,5482502,ATC,IN,A06AX06,tegaserod,N
3092,139825,5480630,ATC,IN,A10AE05,insulin detemir,N
3093,139896,5479922,ATC,IN,J05AX07,enfuvirtide,N
3094,139953,5481894,ATC,IN,A10BX05,pramlintide,N
3095,139994,5481502,ATC,IN,L03AC02,oprelvekin,N
3096,140108,5479138,ATC,IN,J02AX04,caspofungin,N
3097,140502,5478673,ATC,IN,L03AA12,ancestim,N
3098,140587,5479193,ATC,IN,L01XX33,celecoxib,N
3099,140587,5479194,ATC,IN,M01AH01,celecoxib,N
3100,141177,5936874,ATC,IN,V03AE06,colestilan,N
3101,141366,5481331,ATC,IN,N02CC02,naratriptan,N
3102,141400,5478514,ATC,IN,J05AF08,adefovir dipivoxil,N
3103,141624,5480078,ATC,IN,J01DI03,faropenem,N
3104,141626,5479445,ATC,IN,C10AC04,colesevelam,N
3105,141704,5480067,ATC,IN,L01XE10,everolimus,N
3106,141704,5480068,ATC,IN,L04AA18,everolimus,N
3107,142131,5480918,ATC,IN,A12CC05,magnesium aspartate,N
3108,142136,5480473,ATC,IN,L03AX14,histamine dihydrochloride,N
3109,142141,8712460,ATC,IN,D11AX23,aminobenzoate potassium,N
3110,142218,5479032,ATC,IN,V04CG30,caffeine and sodium benzoate,N
3111,142448,5480855,ATC,IN,H03AA02,liothyronine sodium,N
3112,152965,5477797,ATC,PT,C02AC,Imidazoline receptor agonists,N
3113,153003,5479918,ATC,IN,J06BB12,"encephalitis, tick borne immunoglobulin",N
3114,153014,5481215,ATC,IN,V08DA02,microparticles of galactose,N
3115,153123,5477425,ATC,PT,L02BG,Aromatase inhibitors,N
3116,153970,5480540,ATC,IN,A03BA03,hyoscyamine,N
3117,155122,5481728,ATC,IN,A06AB04,phenolphthalein,N
3118,155261,5482624,ATC,IN,D01AE08,ticlatone,N
3119,156714,5478907,ATC,IN,S01AX05,bibrocathol,N
3120,157259,5480974,ATC,IN,C03AA13,mebutizide,N
3121,157587,5482521,ATC,IN,C01DA38,tenitramine,N
3122,157819,5481182,ATC,IN,R01AA10,metizoline,N
3123,159151,5482670,ATC,IN,A11HA08,tocofersolan,N
3124,162121,5479353,ATC,IN,P01AC02,clefamide,N
3125,163406,5479725,ATC,IN,A03AA09,difemerine,N
3126,163426,5482645,ATC,IN,B01AA11,tioclomarol,N
3127,164656,5480930,ATC,IN,A12CC07,magnesium levulinate,N
3128,166718,5482632,ATC,IN,P01AA05,tilbroquinol,N
3129,167246,5481819,ATC,IN,N06AX15,pivagabine,N
3130,170201,5481796,ATC,IN,R05DB23,piperidione,N
3131,172232,5480475,ATC,IN,R06AC02,histapyrrodine,N
3132,177906,5482194,ATC,IN,V10BX02,samarium (153Sm) lexidronam,N
3133,179753,5482796,ATC,IN,R01AA11,tuaminoheptane,N
3134,179753,5482797,ATC,IN,R01AB08,tuaminoheptane,N
3135,180806,5479011,ATC,IN,C04AX23,butalamine,N
3136,180817,5482889,ATC,IN,C04AX24,visnadine,N
3137,183379,5482144,ATC,IN,N06DA03,rivastigmine,N
3138,183830,5480653,ATC,IN,V08AC07,iocetamic acid,N
3139,183832,5482942,ATC,IN,A02BX10,zolimidine,N
3140,183837,5479552,ATC,IN,P01BB02,cycloguanil embonate,N
3141,183877,5479390,ATC,IN,M01AA05,clofezone,N
